"site","year","mesocosm","taxon_code","logN","logM","phosphorus","mean_temp_12M"
"MD","2018","M24","microp_n",-0.0982109460284745,1.54685124279581,0.125,9.39902684809832
"MD","2018","M24","agabus_l",-0.561968239190155,2.9410237708657,0.125,9.39902684809832
"MD","2018","M24","anab",5.03315424845263,-5.73575571555502,0.125,9.39902684809832
"MD","2018","M24","chiron_l",-0.0982109460284745,2.78751666927221,0.125,9.39902684809832
"MD","2018","M24","microp_l",1.79003877094472,1.85911257827745,0.125,9.39902684809832
"MD","2018","M24","cegib",0.301029995663981,-2.05234580578235,0.125,9.39902684809832
"MD","2018","M24","chlam",6.14854743914262,-4.39782018142951,0.125,9.39902684809832
"MD","2018","M24","scram",-0.0969100130080564,-0.0807284751567596,0.125,9.39902684809832
"MD","2018","M26","dapul",0.7481880270062,0.56621604297498,0.037,9.39902684809832
"MD","2018","M26","oligoc",0.989006408191253,1.69743153258642,0.037,9.39902684809832
"MD","2018","M26","anab",5.87282323307678,-5.8446563870842,0.037,9.39902684809832
"MD","2018","M26","sdesmus",4.44957095653121,-3.67731153291549,0.037,9.39902684809832
"MD","2018","M26","oolacu",4.62567249851866,-4.10594567004805,0.037,9.39902684809832
"MD","2018","M26","orthoc_l",-0.337329452737498,1.68349456927593,0.037,9.39902684809832
"MD","2018","M26","cecat",0,-1.99622637141076,0.037,9.39902684809832
"MD","2018","M26","bdell",2.02118929906994,-0.988855223270293,0.037,9.39902684809832
"MD","2018","M26","microp_l",1.23785839219016,1.87046132624424,0.037,9.39902684809832
"MD","2018","M26","chlor",5.51027550317229,-4.27038855464302,0.037,9.39902684809832
"MD","2018","M26","clmicr",5.35266672770223,-5.20671698723038,0.037,9.39902684809832
"MD","2018","M26","chiron_l",0.194149464304757,1.95266471000999,0.037,9.39902684809832
"MD","2018","M26","cterium",3.84751096520325,-3.28056421142869,0.037,9.39902684809832
"MD","2018","M26","ngsol",5.40382032128544,-3.6624010511309,0.037,9.39902684809832
"MD","2018","M26","scacu",4.44957095653121,-4.60401291228416,0.037,9.39902684809832
"MD","2018","M26","sceco",4.92669735274719,-5.72347764428987,0.037,9.39902684809832
"MD","2018","M26","mrkom",3.84751096520325,-5.06706118557841,0.037,9.39902684809832
"MD","2018","M26","suri",3.84751096520325,-3.29462646451471,0.037,9.39902684809832
"MD","2018","M26","epsen",0,-0.256047136534551,0.037,9.39902684809832
"MD","2018","M26","oocy",4.62567249851866,-4.6106484770429,0.037,9.39902684809832
"MD","2018","M27","andel",4.84748011494702,-4.32504616287232,0.08,9.39902684809832
"MD","2018","M27","eucoe",3.66417170536193,-3.14602082896117,0.08,9.39902684809832
"MD","2018","M27","oolacu",4.23824688652669,-4.10594567004805,0.08,9.39902684809832
"MD","2018","M27","ctpar",3.06220580881971,-3.61667261709375,0.08,9.39902684809832
"MD","2018","M27","trvol",5.91136271781377,-3.8321948980297,0.08,9.39902684809832
"MD","2018","M27","epsen",2.11193427633268,-0.156770715504307,0.08,9.39902684809832
"MD","2018","M27","cecat",-0.221848749616356,-1.91648157776104,0.08,9.39902684809832
"MD","2018","M27","elgen",3.36323580448369,-5.08545369105208,0.08,9.39902684809832
"MD","2018","M27","orthoc_l",-0.238495645499419,2.03257601489499,0.08,9.39902684809832
"MD","2018","M27","chiron_l",-0.715616900219081,2.11916851999633,0.08,9.39902684809832
"MD","2018","M27","microp_l",-0.0872279701687698,1.97801053133602,0.08,9.39902684809832
"MD","2018","M27","pdumb",3.36323580448369,-3.95874332426086,0.08,9.39902684809832
"MD","2018","M27","radioc",4.20828007854531,-4.42161756696849,0.08,9.39902684809832
"MD","2018","M27","lelun",-0.221848749616356,-1.51768242779829,0.08,9.39902684809832
"MD","2018","M27","cegib",0.414973347970818,-2.00818319075798,0.08,9.39902684809832
"MD","2018","M27","bdell",2.98855895687862,-1.08816701636394,0.08,9.39902684809832
"MD","2018","M27","dapul",-0.0969100130080564,0.221302011739546,0.08,9.39902684809832
"MD","2018","M28","dapul",1.67024585307412,0.356485453382081,0.13,9.39902684809832
"MD","2018","M28","bdell",1.12710479836481,-1.02228220535802,0.13,9.39902684809832
"MD","2018","M28","microp_l",0.65136398595083,1.99700494443903,0.13,9.39902684809832
"MD","2018","M28","neoter_l",-0.432317761323471,1.64119141653736,0.13,9.39902684809832
"MD","2018","M28","epsen",0.146128035678238,-0.441675992578693,0.13,9.39902684809832
"MD","2018","M28","chlam",5.14854713065551,-4.39782018142951,0.13,9.39902684809832
"MD","2018","M28","chlor",5.30991534564024,-4.04704589919389,0.13,9.39902684809832
"MD","2018","M28","mrmint",4.96145906350885,-5.8554599304523,0.13,9.39902684809832
"MD","2018","M28","ngsol",4.44957095653121,-3.67487453030528,0.13,9.39902684809832
"MD","2018","M28","psanab",5.39158606073297,-5.42363819937966,0.13,9.39902684809832
"MD","2018","M28","chiron_l",0.463932801138167,2.70008685053189,0.13,9.39902684809832
"MD","2018","M28","orthoc_l",-0.636437743979396,1.77548271004262,0.13,9.39902684809832
"MD","2018","M29","tanypo_l",-0.0186588975855177,1.99334711054259,0.042,9.39902684809832
"MD","2018","M29","orthoc_l",-0.416598906257555,1.51479615113403,0.042,9.39902684809832
"MD","2018","M29","dapul",0.982271233039568,0.670730406315922,0.042,9.39902684809832
"MD","2018","M29","microp_n",-0.717628901921536,1.58940886137684,0.042,9.39902684809832
"MD","2018","M29","chlor",4.06937205430851,-5.03207390475613,0.042,9.39902684809832
"MD","2018","M29","ngsol",4.71281800020785,-3.82743475028595,0.042,9.39902684809832
"MD","2018","M29","epsen",1.48572142648158,-0.105346815900075,0.042,9.39902684809832
"MD","2018","M29","lepat",0.146128035678238,-2.1193345165758,0.042,9.39902684809832
"MD","2018","M29","lelnr",-0.221848749616356,-1.87008122316854,0.042,9.39902684809832
"MD","2018","M29","cecat",0.602059991327962,-1.72605824921406,0.042,9.39902684809832
"MD","2018","M29","bdell",2.07700432679335,-0.938088233639978,0.042,9.39902684809832
"MD","2018","M29","microp_l",1.64409893409606,1.83799334875205,0.042,9.39902684809832
"MD","2018","M29","chlam",3.97243427695737,-4.39782018142951,0.042,9.39902684809832
"MD","2018","M29","akmus",3.67145055421249,-5.19253206022694,0.042,9.39902684809832
"MD","2018","M29","chiron_l",0.905620388476364,2.72639477866077,0.042,9.39902684809832
"MD","2018","M29","oocy",4.71281800020785,-4.55345182708161,0.042,9.39902684809832
"MD","2018","M29","sceco",3.67145055421249,-5.07394332253906,0.042,9.39902684809832
"MD","2018","M30","oligoc",0.0975114618271392,1.69743153258642,0.052,9.39902684809832
"MD","2018","M30","microp_l",1.46460102621684,1.96111685722272,0.052,9.39902684809832
"MD","2018","M30","dapul",-0.397940008672038,-0.0846512120574507,0.052,9.39902684809832
"MD","2018","M30","scram",-0.698970004336019,-0.0694376917209922,0.052,9.39902684809832
"MD","2018","M30","sceco",4.27348740969718,-5.13701721140609,0.052,9.39902684809832
"MD","2018","M30","epsen",1.49692964807321,-0.104520724565127,0.052,9.39902684809832
"MD","2018","M30","bdell",2.26007138798507,-1.05543645296903,0.052,9.39902684809832
"MD","2018","M30","scalt",4.27348740969718,-4.60401291228416,0.052,9.39902684809832
"MD","2018","M30","orthoc_l",-0.747586578187118,2.06623519581468,0.052,9.39902684809832
"MD","2018","M30","chiron_l",-0.270465323467455,2.84601309033598,0.052,9.39902684809832
"MD","2018","M30","agabus_l",-0.872525314795418,3.28314653303799,0.052,9.39902684809832
"MD","2018","M30","tanypo_l",0.155503408804826,1.96497082539633,0.052,9.39902684809832
"MD","2018","M30","cmrium",4.62567249851866,-3.40586242725045,0.052,9.39902684809832
"MD","2018","M30","gnbreb",3.97243427695737,-3.49644763208661,0.052,9.39902684809832
"MD","2018","M30","anab",5.83874333659716,-5.71549039535101,0.052,9.39902684809832
"MD","2018","M30","chlor",4.75060866441685,-4.26478092800399,0.052,9.39902684809832
"MD","2018","M30","ngsol",4.44957095653121,-3.80949675554509,0.052,9.39902684809832
"MD","2018","M30","oocy",5.14854713065551,-4.75669308790114,0.052,9.39902684809832
"MD","2018","M30","microp_n",-0.0486165738510988,1.58674804220392,0.052,9.39902684809832
"MD","2018","M31","sceco",4.80251375473693,-5.38295851888577,0.197,9.39902684809832
"MD","2018","M31","trvol",3.53932706353938,-3.8321948980297,0.197,9.39902684809832
"MD","2018","M31","oolacu",5.15905861462752,-4.10594567004805,0.197,9.39902684809832
"MD","2018","M31","bdell",1.78816837114117,-0.848202802036684,0.197,9.39902684809832
"MD","2018","M31","lelun",-0.221848749616356,-1.4559080684374,0.197,9.39902684809832
"MD","2018","M31","cecat",0.146128035678238,-1.80238927046584,0.197,9.39902684809832
"MD","2018","M31","microp_l",1.75164489753455,1.55683425585837,0.197,9.39902684809832
"MD","2018","M31","dapul",1.27415784926368,0.328686564537814,0.197,9.39902684809832
"MD","2018","M31","scram",-0.397940008672038,0.190019765908378,0.197,9.39902684809832
"MD","2018","M31","chiron_l",0.861366886302575,2.74651541329981,0.197,9.39902684809832
"MD","2018","M31","microp_n",-0.294980314557349,1.5414490716009,0.197,9.39902684809832
"PT","2016","M01","elgel",4.14854096086723,-4.58420116509099,0.001,16.1457371707539
"PT","2016","M01","mrcont",3.67145055421249,-6.07469699761094,0.001,16.1457371707539
"PT","2016","M01","trich",0,-1.98953191428077,0.001,16.1457371707539
"PT","2016","M01","bdell",0,-1.21156880368304,0.001,16.1457371707539
"PT","2016","M01","dapul",0,-0.170706460809328,0.001,16.1457371707539
"PT","2016","M01","leclo",1.11394335230684,-2.3312003832785,0.001,16.1457371707539
"PT","2016","M01","mrphi",3.67145055421249,-5.06706118557841,0.001,16.1457371707539
"PT","2016","M01","nitz",3.67145055421249,-4.40539861694741,0.001,16.1457371707539
"PT","2016","M01","oolacu",4.44957095653121,-4.94082759482037,0.001,16.1457371707539
"PT","2016","M01","trpra_n",2.3747483460101,-1.92176159883824,0.001,16.1457371707539
"PT","2016","M01","sphcys",5.91570315493624,-4.14178325806747,0.001,16.1457371707539
"PT","2016","M01","brang",0.477121254719662,-1.86826917732481,0.001,16.1457371707539
"PT","2016","M01","kecoc",0.845098040014257,-2.58040090597589,0.001,16.1457371707539
"PT","2016","M01","pdwill",4.41178800454387,-2.37332893715179,0.001,16.1457371707539
"PT","2016","M01","btbra",7.56340518601786,-3.66297359427756,0.001,16.1457371707539
"PT","2016","M01","chlam",3.84751096520325,-4.46533172593167,0.001,16.1457371707539
"PT","2016","M01","chlor",4.90187770071357,-5.25816522004557,0.001,16.1457371707539
"PT","2016","M01","cmten",5.71674935497177,-4.82027741727773,0.001,16.1457371707539
"PT","2016","M01","sigara_l",0.14710226892747,1.61496508914297,0.001,16.1457371707539
"PT","2016","M01","lefle",0.845098040014257,-2.24947413348595,0.001,16.1457371707539
"PT","2016","M01","trpra_c",0.778151250383644,-1.12701064364594,0.001,16.1457371707539
"PT","2016","M01","oligoc",0.00577311613100075,1.33809479088676,0.001,16.1457371707539
"PT","2016","M02","pdwill",4.57451740536117,-2.15788138900171,0.039,16.1457371707539
"PT","2016","M02","psanab",3.67145055421249,-5.42363819937966,0.039,16.1457371707539
"PT","2016","M02","cmten",5.36162208187749,-4.8306928969797,0.039,16.1457371707539
"PT","2016","M02","gnbreb",3.37032800777951,-3.11165951354799,0.039,16.1457371707539
"PT","2016","M02","mrmint",3.37032800777951,-5.00978896369956,0.039,16.1457371707539
"PT","2016","M02","chlor",4.41178800454387,-4.99312255698983,0.039,16.1457371707539
"PT","2016","M02","bdell",0,-1.21156880368304,0.039,16.1457371707539
"PT","2016","M02","mrphi",3.37032800777951,-5.06706118557841,0.039,16.1457371707539
"PT","2016","M02","oedo",4.06937205430851,-1.51656296428308,0.039,16.1457371707539
"PT","2016","M02","trpra_c",1.46239799789896,-0.949005707638723,0.039,16.1457371707539
"PT","2016","M02","trpra_a",1.14612803567824,-0.154300118234571,0.039,16.1457371707539
"PT","2016","M02","orthoc_l",-0.122893492996542,1.80424138229559,0.039,16.1457371707539
"PT","2016","M02","btbra",6.34811331579072,-3.46769571702858,0.039,16.1457371707539
"PT","2016","M02","chlam",3.97243427695737,-4.31466253009288,0.039,16.1457371707539
"PT","2016","M02","brang",0,-1.72088271859157,0.039,16.1457371707539
"PT","2016","M02","kequa",0.477121254719662,-2.27364035242707,0.039,16.1457371707539
"PT","2016","M02","kecoc",0.477121254719662,-2.66830500731252,0.039,16.1457371707539
"PT","2016","M02","leclo",0.477121254719662,-2.33339438952901,0.039,16.1457371707539
"PT","2016","M02","trich",1.60205999132796,-1.98953191428077,0.039,16.1457371707539
"PT","2016","M02","sphcys",4.75060866441685,-4.14178325806747,0.039,16.1457371707539
"PT","2016","M02","dapul",0.845098040014257,-0.170706460809328,0.039,16.1457371707539
"PT","2016","M02","trpra_n",2.5910646070265,-1.74369769837801,0.039,16.1457371707539
"PT","2016","M02","sceco",3.67145055421249,-5.73613033172232,0.039,16.1457371707539
"PT","2016","M04","brurc",0.477121254719662,-1.13602163626364,0.121,16.1457371707539
"PT","2016","M04","tanypo_l",-0.682201503903555,1.88801547532806,0.121,16.1457371707539
"PT","2016","M04","plnann",4.42160392686983,-4.77971480875258,0.121,16.1457371707539
"PT","2016","M04","trpra_c",1.30102999566398,-0.955014688747133,0.121,16.1457371707539
"PT","2016","M04","trpra_a",0.602059991327962,-0.58715749467348,0.121,16.1457371707539
"PT","2016","M04","sceco",4.58433122436753,-5.77375224785988,0.121,16.1457371707539
"PT","2016","M04","scene",3.98227123303957,-4.60401291228416,0.121,16.1457371707539
"PT","2016","M04","wlapi",4.91169015875386,-5.64983400853306,0.121,16.1457371707539
"PT","2016","M04","anfis",2.04139268515822,-2.6759620207433,0.121,16.1457371707539
"PT","2016","M04","mrcont",5.07040732174012,-6.07469699761094,0.121,16.1457371707539
"PT","2016","M04","kecoc",0.477121254719662,-2.82947021251179,0.121,16.1457371707539
"PT","2016","M04","ketec",0.477121254719662,-2.76805617005204,0.121,16.1457371707539
"PT","2016","M04","lefle",1.30102999566398,-2.17478241295919,0.121,16.1457371707539
"PT","2016","M04","trpra_n",2.92427928606188,-2.1646490958466,0.121,16.1457371707539
"PT","2016","M04","anflaq",5.06145247908719,-4.32504616287232,0.121,16.1457371707539
"PT","2016","M04","btbra",5.75587485569078,-3.31414776638022,0.121,16.1457371707539
"PT","2016","M04","pslim",5.68556261115823,-6.37096199921835,0.121,16.1457371707539
"PT","2016","M04","scdis",4.52633927738984,-3.90092705805094,0.121,16.1457371707539
"PT","2016","M04","eugl",3.38021124171161,-2.50489545989119,0.121,16.1457371707539
"PT","2016","M04","fragil",3.38021124171161,-4.56764168226972,0.121,16.1457371707539
"PT","2016","M04","krlun",5.62572390952576,-5.7691399421159,0.121,16.1457371707539
"PT","2016","M04","krobe",4.85733249643127,-6.16736473014335,0.121,16.1457371707539
"PT","2016","M04","oolacu",4.76042248342321,-4.77848233199269,0.121,16.1457371707539
"PT","2016","M04","mrkom",4.98227123303957,-5.06706118557841,0.121,16.1457371707539
"PT","2016","M04","neid",3.38021124171161,-3.40020233410924,0.121,16.1457371707539
"PT","2016","M04","ngsol",2.77815125038364,-4.3096485906103,0.121,16.1457371707539
"PT","2016","M04","chlam",4.84260923961056,-4.65624177754832,0.121,16.1457371707539
"PT","2016","M04","pdcinc",5.42160392686983,-2.25187762061014,0.121,16.1457371707539
"PT","2016","M04","pdumb",4.85733249643127,-3.95874332426086,0.121,16.1457371707539
"PT","2016","M04","elgen",5.3096301674259,-5.08545369105208,0.121,16.1457371707539
"PT","2016","M04","cmcont",3.38021124171161,-3.61956328715611,0.121,16.1457371707539
"PT","2016","M04","cterium",3.38021124171161,-3.28056421142869,0.121,16.1457371707539
"PT","2016","M07","scatus",3.97243427695737,-5.1483298660854,0.027,16.1457371707539
"PT","2016","M07","fragil",3.37032800777951,-4.56764168226972,0.027,16.1457371707539
"PT","2016","M07","pdwill",3.84751096520325,-2.21883628333841,0.027,16.1457371707539
"PT","2016","M07","brang",0.845098040014257,-1.91041152552228,0.027,16.1457371707539
"PT","2016","M07","sceco",3.67145055421249,-5.85930428060416,0.027,16.1457371707539
"PT","2016","M07","sphcys",4.67142279105266,-4.14178325806747,0.027,16.1457371707539
"PT","2016","M07","wlapi",3.84751096520325,-5.64983400853306,0.027,16.1457371707539
"PT","2016","M07","gnbreb",3.37032800777951,-2.76200362697583,0.027,16.1457371707539
"PT","2016","M07","trpra_a",1.50514997831991,-0.286595672524508,0.027,16.1457371707539
"PT","2016","M07","orthoc_l",-0.263072196161579,1.85241937042444,0.027,16.1457371707539
"PT","2016","M07","trpra_n",2.05307844348342,-1.87708929942316,0.027,16.1457371707539
"PT","2016","M07","eugl",3.37032800777951,-2.50489545989119,0.027,16.1457371707539
"PT","2016","M07","krobe",4.48434255473609,-6.16736473014335,0.027,16.1457371707539
"PT","2016","M07","mrcont",5.41961379276803,-6.07469699761094,0.027,16.1457371707539
"PT","2016","M07","oolacu",4.62567249851866,-5.13395080448083,0.027,16.1457371707539
"PT","2016","M07","dtsub",3.97243427695737,-5.23398066334469,0.027,16.1457371707539
"PT","2016","M07","chlam",4.71281800020785,-4.74355971293069,0.027,16.1457371707539
"PT","2016","M07","kecoc",1,-2.6049003788645,0.027,16.1457371707539
"PT","2016","M07","lepat",0.477121254719662,-2.13046165431407,0.027,16.1457371707539
"PT","2016","M07","cryp",3.84751096520325,-3.9914140245225,0.027,16.1457371707539
"PT","2016","M09","eugl",3.06220580881971,-2.50489545989119,0.043,16.1457371707539
"PT","2016","M09","chsph",0,-0.519443655856397,0.043,16.1457371707539
"PT","2016","M09","hrret",5.30518578998959,-3.83010090893582,0.043,16.1457371707539
"PT","2016","M09","eutrum",3.06220580881971,-3.14602082896117,0.043,16.1457371707539
"PT","2016","M09","orthoc_l",-0.740193450881242,1.44813349984993,0.043,16.1457371707539
"PT","2016","M09","trpra_n",2.15533603746506,-2.75170605486287,0.043,16.1457371707539
"PT","2016","M09","oedo",4.06213053462212,-1.7054815856119,0.043,16.1457371707539
"PT","2016","M09","pinnu",3.36323580448369,-3.76132051012243,0.043,16.1457371707539
"PT","2016","M09","spschr",4.81802123857837,-5.32511863779472,0.043,16.1457371707539
"PT","2016","M09","trich",1,-1.91443967350069,0.043,16.1457371707539
"PT","2016","M09","trpra_c",0.477121254719662,-0.914000983705031,0.043,16.1457371707539
"PT","2016","M09","trpra_a",0.477121254719662,-0.434598468089226,0.043,16.1457371707539
